metric_definition_id	metric_name	display_name	function_code	subfunction_code	category_code	type_code	composition_code	direction_code	industry_code	formula_hint	status_code	maturity_code	description_text	tags	created_by_name	updated_by_name	created_at	updated_at	metric_seq	industry_category_code	seed_ref	verification_result_code	verification_evidence_id	purpose_code	shape_code	temporality_code	precision_code	impact_code	shape_params_json	needs_revalidation	locked_by	locked_at	discipline_code	readiness_min_snapshots	readiness_max_freshness_days	temporality_kind
8a540932-e057-4323-aaa0-e19d3c973f8f	strategic_payment_timing_score	Strategic Payment Timing Score	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Effectiveness of timing payments to optimize cash flow.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5076	\N	strategic_payment_timing	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
02f44e92-7d5f-4258-9335-b4adf9ee9ec7	portal_upload_invoice_rate	Portal/Upload Invoice Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of invoices received via web portal or system upload.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5106	\N	percentage_of_supplier_invoices_received_using_invoicing_web_portal_or_upload_from_other_system	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
85e6133b-9411-471c-a8c0-336c62406045	two_way_match_approval_rate	2-Way Match Approval Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of invoice line items approved by two-way matching.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5093	\N	percentage_of_invoice_line_items_approved_by_two_way_matching	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	working_capital	\N	\N	\N
1c0d8658-59d0-469b-836f-b84a5ee3b98f	revenue_growth	Revenue Growth	finance	investor_relations	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which the company's revenue is growing year over year. It helps investors understand the company's growth potential.	{}	\N	\N	2026-04-04 09:40:07.753942+00	2026-04-17 09:53:08.242472+00	6102	\N	revenue_growth	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
92207edf-be27-4ea0-b469-665ebeb7d4df	exception_items_rate	Exception Items Rate	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The percentage of items found to be exceptions or deviations from standard policies and procedures during audits.	{}	\N	\N	2026-04-04 09:39:24.946447+00	2026-04-17 09:56:20.876061+00	5863	\N	exception_items_rate	green	\N	diagnostic	scalar	period	final	compliance	\N	f	\N	\N	close_and_control	\N	\N	\N
a2a52ca0-40d3-43e1-8aad-8bff8314d5e4	material_misstatement_identification	Material Misstatement Identification	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which the internal audit identifies material misstatements in financial reporting.	{}	\N	\N	2026-04-04 09:39:24.989424+00	2026-04-17 09:56:20.876061+00	5866	\N	material_misstatement_identification	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
fbd0231a-3901-415a-a8b7-f910b63e98c0	third_party_audit_coordination	Third-Party Audit Coordination	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	deprecated	classified	The effectiveness of the internal audit team in coordinating and collaborating with third-party auditors.	{}	\N	\N	2026-04-04 09:39:24.89793+00	2026-04-17 09:56:20.876061+00	5860	\N	third_party_audit_coordination	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
7ff5fa1a-9ab1-4a3f-8333-48de2c712227	audit_process_automation_level	Audit Process Automation Level	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The degree to which audit processes are automated, enhancing efficiency and accuracy.	{}	\N	\N	2026-04-04 09:39:24.692208+00	2026-04-17 09:56:20.876061+00	5847	\N	audit_process_automation_level	green	\N	efficiency	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
c135d7bc-dbbb-4e86-be03-e24bb1b58f75	audit_quality	Audit Quality	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The quality of audit work performed by the internal audit team. It helps ensure that audit work is of a high standard and that audit findings are reliable and accurate.	{}	\N	\N	2026-04-04 09:39:24.322933+00	2026-04-17 09:56:20.876061+00	5826	\N	audit_quality	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
f95595f4-961a-44dc-a8b8-d1a5334f69fa	control_environment_strength	Control Environment Strength	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of the robustness and reliability of the organization’s internal control systems as assessed by internal audits.	{}	\N	\N	2026-04-04 09:39:24.442337+00	2026-04-17 09:56:20.876061+00	5832	\N	control_environment_strength	green	\N	diagnostic	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
82563d01-9a81-409b-8141-65c620a60b66	invoice_fraud_detection_rate	Invoice Fraud Detection Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of supplier invoices identified as fraudulent.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5118	\N	percentage_of_supplier_invoices_identified_as_fraudulent	green	\N	operational	scalar	period	final	risk	\N	f	\N	\N	working_capital	\N	\N	\N
0d2b03e3-2a25-4bb2-9f12-67a4e3e1a367	supplier_risk_assessment_frequency	Supplier Risk Assessment Frequency	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Frequency of supplier risk assessments.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5130	\N	supplier_risk_assessment_frequency	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
60c1ec11-656a-4a97-bebd-8ee528dfa749	internal_audit_process_digitization_rate	Internal Audit Process Digitization Rate	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which internal audit processes are digitized, indicating the adoption of technology in audit procedures.	{}	\N	\N	2026-04-04 09:39:25.0368+00	2026-04-17 09:56:20.876061+00	5869	\N	internal_audit_process_digitization_rate	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	close_and_control	\N	\N	\N
613a3a90-d523-4961-828f-86520307313c	ap_automation_technology_cost	AP Automation Technology Cost	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Total cost of AP automation technology.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5136	\N	cost_of_ap_automation_technology	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
0944763c-08ac-41b4-97ab-b7b642f36c6c	ap_cost_as_pct_of_spend	AP Cost as % of Spend	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Total cost of running AP department as percentage of total spend.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5133	\N	ap_department_cost_as_a_percentage_of_spend	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
de3f7e50-e0c8-45fe-9ce1-3660edf6b9b8	internal_audit_training_hours	Internal Audit Training Hours	finance	internal_audit	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The total number of hours dedicated to training internal audit staff, indicating the commitment to enhancing auditor skills and knowledge.	{}	\N	\N	2026-04-04 09:39:25.052872+00	2026-04-17 09:56:20.876061+00	5870	\N	internal_audit_training_hours	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	close_and_control	\N	\N	\N
21814884-8f74-40c0-802e-0c06e50015bd	break_even_load_factor_belf	Break-Even Load Factor (BELF)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Load factor at which RASK equals CASK	{}	\N	\N	2026-04-04 09:41:37.66424+00	2026-04-17 09:56:20.898633+00	6136	\N	break_even_load_factor_belf	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	others	\N	\N	\N
4a2fe89d-1c68-4632-ab29-dc8496b06c63	ap_process_improvement_savings	AP Process Improvement Savings	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Cost savings achieved through AP process improvements.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5134	\N	total_ap_process_improvement_savings	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
e58e2e50-7c21-4f62-83cf-e62bfa28b58b	ap_staff_productivity	AP Staff Productivity	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Number of invoices processed per AP staff member.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5132	\N	ap_staff_productivity	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
818296dc-9899-4560-90c7-93f07fa3be9d	ap_tax_compliance_rate	AP Tax Compliance Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Success rate in complying with applicable tax regulations in AP.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5120	\N	compliance_with_tax_regulations	green	\N	operational	scalar	period	final	compliance	\N	f	\N	\N	working_capital	\N	\N	\N
d088afd0-3893-4b9c-9311-1bc19d70f2ec	audited_invoice_pct	Audited Invoice %	finance	accounts_payable	\N	\N	primary	target_is_optimal	\N	\N	draft	enriched	Percentage of invoices selected for audit.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5122	\N	percentage_of_audited_invoices	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
b28c1636-f168-4051-9dfd-225fa08058ce	auto_matched_invoice_pct	Auto-Matched Invoice %	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of invoices automatically matched to POs and receipts.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5135	\N	percentage_of_auto_matched_invoices	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	working_capital	\N	\N	\N
4715fbd0-fb5b-4cc9-b284-f9c99132bb2d	average_invoice_dispute_cost	Average Invoice Dispute Cost	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Average cost to resolve an invoice dispute.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5117	\N	average_cost_of_invoice_dispute	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
b99c64ed-ad25-4104-a198-744e3be38a21	vendor_credit_utilization	Vendor Credit Utilization	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Extent to which vendor credit terms are utilized.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5129	\N	vendor_credit_utilization	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
49c4fbef-75da-4014-a25d-85fc14404b07	vendor_inquiry_self_service_rate	Vendor Inquiry Self-Service Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of vendor inquiries answered by online self-service.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5128	\N	percentage_of_vendor_inquiries_answered_by_online_self_service	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
0ce63f89-1221-46e6-9f35-7173ef214f18	vendor_master_data_quality_score	Vendor Master Data Quality Score	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Composite quality score for vendor master records.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5124	\N	vendor_master_data_quality_score	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	working_capital	\N	\N	\N
b79c874a-ce89-4a1c-8289-e69c70ec4da0	vendor_risk_score	Vendor Risk Score	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	ML-driven risk score per vendor.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5125	\N	vendor_risk_score	green	\N	operational	scalar	period	final	risk	\N	f	\N	\N	working_capital	\N	\N	\N
df0845a7-a67c-46fc-8fef-7b589d06e1d2	vendor_satisfaction_score	Vendor Satisfaction Score	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Supplier satisfaction with the billing and payment process.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5127	\N	vendor_satisfaction_with_the_billing_and_payment_process	green	\N	performance	scalar	period	final	satisfaction	\N	f	\N	\N	working_capital	\N	\N	\N
7fc980f2-566b-4e3c-ad9a-71d37b6dadd1	payment_error_rate	Payment Error Rate	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of payments made incorrectly (duplicate, wrong amount)	{}	\N	\N	2026-04-04 09:41:39.565596+00	2026-04-17 09:56:20.898633+00	6248	\N	payment_error_rate	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	working_capital	\N	\N	\N
ef339303-c9b9-4862-bb08-40ada199a157	bank_fee_analysis	Bank Fee Analysis	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Total bank fees / Transaction volume; cost per transaction	{}	\N	\N	2026-04-04 09:41:37.58328+00	2026-04-17 09:56:20.898633+00	6133	\N	bank_fee_analysis	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
4a53fc6b-5937-4933-8252-96050233f238	price_realization	Price Realization	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Actual price achieved vs. list price across transactions	{}	\N	\N	2026-04-04 09:41:40.031957+00	2026-04-17 09:56:20.898633+00	6278	\N	price_realization	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
80de7333-20e3-43ba-94dc-1e90ff892ca0	other_savings_out_of_total_savings_observed_through_implementation_of_a_finance	Other savings out of total savings observed through implementation of a finance shared services center	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Cost savings other than labor related or non-labor related generated by the shared services center	{}	\N	\N	2026-04-04 09:41:39.882753+00	2026-04-17 09:56:20.898633+00	6269	\N	percentage_of_other_savings_out_of_total_savings_observed_through_implementation_of_a_finance_shared_services_center	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
b09c6aa6-79ec-4a39-a2cc-3072677e3237	discount_offering_invoice_rate	Discount-Offering Invoice Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of invoice line items received that offer a discount.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5157	\N	percentage_of_invoice_line_items_received_that_offer_a_discount	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
9d51edd0-a91a-4bcc-b141-e748124e7419	expense_report_error_free_rate	Expense Report Error-Free Rate	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of expense reports processed first time error-free.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5147	\N	percentage_of_annual_expense_reports_processed_first_time_error_free	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	working_capital	\N	\N	\N
b22cc312-de12-4c50-a94d-2bebe95964db	return_on_farm_assets	Return on Farm Assets	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Net income as % of total farm asset value	{}	\N	\N	2026-04-04 09:41:40.203659+00	2026-04-17 09:56:20.898633+00	6289	\N	return_on_farm_assets	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	others	\N	\N	\N
33077359-8e05-40f8-a47f-da24c2a761c0	product_margin_distribution	Product Margin Distribution	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Distribution of gross margins across product lines or service categories. Identifies high-margin and low-margin segments for portfolio optimization.	{}	\N	\N	2026-04-04 09:41:40.06003+00	2026-04-17 09:56:20.898633+00	6280	\N	product_margin_distribution	green	\N	diagnostic	distribution	period	final	financial	"{\\"bucket_config\\":[{\\"label\\":\\"Product A\\"},{\\"label\\":\\"Product B\\"},{\\"label\\":\\"Product C\\"},{\\"label\\":\\"Product D\\"},{\\"label\\":\\"Product E\\"}]}"	f	\N	\N	profit_and_loss	\N	\N	\N
5c6ad522-ab23-4f88-bfac-98097e420be6	expense_report_exception_line_item_pct	Expense Report Exception Line Item %	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Percentage of expense report line items with exceptions.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5148	\N	percentage_of_expense_report_exception_line_items	green	\N	diagnostic	scalar	period	final	quality	\N	f	\N	\N	working_capital	\N	\N	\N
37b8ba22-d956-468f-bfca-62466628f17b	expense_reports_per_million_revenue	Expense Reports per Million Revenue	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Number of expense reports processed per $1M revenue.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5146	\N	number_of_expense_reports_processed_per_1_million_revenue	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
19191f72-5ea5-4b9c-bdb1-f9092baf8996	hedge_ratio	Hedge Ratio	finance	treasury	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of FX exposure covered by hedging instruments	{}	\N	\N	2026-04-04 09:38:53.463605+00	2026-04-17 09:53:08.242472+00	5596	\N	hedge_ratio	green	\N	operational	scalar	period	final	risk	\N	f	\N	\N	working_capital	\N	\N	\N
59178a89-3e82-4fa1-8db6-cef5054a4072	invoice_line_items_per_thousand_purchases	Invoice Line Items per $1K Purchases	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Number of invoice line items per $1,000 in purchases.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5156	\N	number_of_invoiced_line_items_per_1_000_purchases	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
